state,year,sex,age_group,age_group_detail,race,death_rate,death_rate_log,us_crude_rate,us_age_adjusted_rate,deaths,population,hydro_gms,oxy_gms,fent_gms,state_name,state_abbr,poverty_rate,unempl_rate,gsp,min_wage,snap_rate,medicaid_rate,gov_dem
VT,2006,Both Sexes,All Ages,All Ages,All Races,12.2263,1.1214383691820378,11.5373,11.4883,75,622892,6009.607739564322,20763.809477862935,84817.63052727263,Vermont,VT,7.8,3.7,24304.7,7.25,0.0765413586946051,0.2042296256814985,0
VT,2007,Both Sexes,All Ages,All Ages,All Races,10.8459,1.073568062119588,11.9543,11.8775,66,623481,6916.676410510665,23333.357798505007,95395.17899568327,Vermont,VT,9.9,4.0,24689.3,7.53,0.0843842875725162,0.2016532981758866,0
VT,2008,Both Sexes,All Ages,All Ages,All Races,10.9471,1.0772624988537778,11.9864,11.8947,73,624151,6949.857231468506,28666.317434276483,119710.68865364374,Vermont,VT,9.0,4.7,25667.8,7.68,0.0894767452106942,0.2199916366392107,0
VT,2009,Both Sexes,All Ages,All Ages,All Races,8.2928,0.968146590347962,12.0624,11.9388,55,624817,10268.873576821694,27870.58702837551,101999.95461523518,Vermont,VT,9.4,6.6,25870.7,8.06,0.1154337990163519,0.2418580160270927,0
VT,2010,Both Sexes,All Ages,All Ages,All Races,9.6989,1.0293391282938378,12.4144,12.2966,63,625741,6991.546649569552,28268.657069791654,92979.57486514708,Vermont,VT,10.8,6.1,27113.3,8.06,0.136668589296014,0.2598489484389155,0
VT,2011,Both Sexes,All Ages,All Ages,All Races,12.8865,1.1425927984930235,13.2674,13.1852,83,626431,7492.9324795182565,32958.32450654502,104752.69384971801,Vermont,VT,11.6,5.5,28134.6,8.15,0.1467795977666817,0.2634770169476388,1
VT,2012,Both Sexes,All Ages,All Ages,All Races,10.9478,1.077287944127658,13.2208,13.1422,70,626011,7474.665216036939,30615.656882125077,88875.64756525685,Vermont,VT,11.2,5.0,28893.6,8.46,0.1542580406970244,0.2694916066380233,1
VT,2013,Both Sexes,All Ages,All Ages,All Races,15.0543,1.2055913741962068,13.9127,13.8005,93,626630,6799.333690160861,29691.598281813032,114458.97031739305,Vermont,VT,8.7,4.4,28966.0,8.6,0.1605551652001724,0.271686814327462,1
VT,2014,Both Sexes,All Ages,All Ages,All Races,13.9444,1.174478483315079,14.7574,14.6831,83,626562,6276.234195137114,24653.379606527844,90436.22105625205,Vermont,VT,9.3,3.9,29690.7,8.73,0.1487490683190075,0.2938273935004654,1
VT,2015,Both Sexes,All Ages,All Ages,All Races,16.6979,1.2479217368409556,16.304,16.2923,99,626042,5746.710437608339,24101.02594449893,73374.99222052866,Vermont,VT,10.7,3.6,30663.7,9.15,0.1359428848589927,0.3206043991196642,1
VT,2016,Both Sexes,All Ages,All Ages,All Races,22.1702,1.3649297825392852,19.6925,19.7851,125,624594,4927.660875381768,22895.18509992011,59078.85495156854,Vermont,VT,9.6,3.2,31430.4,9.6,0.1278186567295805,0.3245165211005408,1
VA,2000,Both Sexes,All Ages,All Ages,All Races,5.6243,0.8211399924655752,6.1882,6.1749,411,7078515,3958.3130077424435,6539.10558923729,55.4679901080947,Virginia,VA,8.3,2.3,267618.0,5.15,0.047296461476562,0.0730873029800795,0
VA,2001,Both Sexes,All Ages,All Ages,All Races,6.1665,0.8553071052068285,6.8057,6.7922,459,7198362,3956.4771818922136,7714.014521637006,54.54449220531004,Virginia,VA,8.0,3.2,284396.6,5.15,0.04616494696988,0.0730174448020258,0
VA,2002,Both Sexes,All Ages,All Ages,All Races,6.7956,0.8918495469348731,8.1766,8.1957,509,7286873,4546.709782097204,8057.419760163241,68.07151709656529,Virginia,VA,9.9,4.2,293399.4,5.15,0.0483296470241762,0.0749648031466995,1
VA,2003,Both Sexes,All Ages,All Ages,All Races,7.2312,0.9154631542144336,8.8881,8.8765,547,7366977,5128.621753536084,8402.160071899232,81.3666175420393,Virginia,VA,10.0,4.1,310132.7,5.15,0.0534698289406903,0.0826159766753717,1
VA,2004,Both Sexes,All Ages,All Ages,All Races,7.325,0.9203842421783576,9.366,9.3831,558,7475575,5676.296505619969,8706.172501780798,94.01597870397929,Virginia,VA,9.3,3.8,332668.5,5.15,0.0649952679225343,0.0892656417733752,1
VA,2005,Both Sexes,All Ages,All Ages,All Races,7.5112,0.9299907958821988,10.0884,10.0699,581,7577105,6214.078068074812,9009.875275583485,106.4022472962959,Virginia,VA,9.2,3.6,360842.3,5.15,0.0644680257169459,0.0942066923976901,1
VA,2006,Both Sexes,All Ages,All Ages,All Races,8.0384,0.956091557392252,11.5373,11.4883,629,7673725,9353.254721062769,20271.09081310155,597.0360351380067,Virginia,VA,8.6,3.1,378981.2,5.15,0.0660247793607407,0.0953913516577672,1
VA,2007,Both Sexes,All Ages,All Ages,All Races,8.8951,0.9954201875498672,11.9543,11.8775,700,7751000,10736.825800996594,18646.32046201289,493.5303743704168,Virginia,VA,8.6,3.0,392929.0,5.15,0.0664471681073409,0.0936285640562508,1
VA,2008,Both Sexes,All Ages,All Ages,All Races,9.0163,1.0007073236931725,11.9864,11.8947,718,7833496,9574.813322799182,17893.897787115075,1764.4920178088298,Virginia,VA,10.3,3.9,400305.5,5.85,0.0695831082316248,0.095980645167879,1
VA,2009,Both Sexes,All Ages,All Ages,All Races,8.5371,0.9794163363956288,12.0624,11.9388,685,7925937,9964.340058809401,21016.3037706708,580.5170354857098,Virginia,VA,10.7,6.7,409441.9,6.55,0.0822268710942315,0.1026122211165695,1
VA,2010,Both Sexes,All Ages,All Ages,All Races,6.812,0.8927622346158168,12.4144,12.2966,558,8001024,11391.375260198818,25772.374359420806,347.74833092665386,Virginia,VA,10.7,7.1,423563.9,7.25,0.0979793733538608,0.1099223687229543,0
VA,2011,Both Sexes,All Ages,All Ages,All Races,9.7429,1.0311215331317032,13.2674,13.1852,798,8096604,12591.419377223081,23503.0621043538,290.89428355972456,Virginia,VA,11.4,6.6,433009.6,7.25,0.1060073532724654,0.1124031079518908,0
VA,2012,Both Sexes,All Ages,All Ages,All Races,8.9188,0.9964591333535536,13.2208,13.1422,733,8185867,12254.40006034938,34884.22454176068,276.5952823648247,Virginia,VA,10.6,6.1,445120.7,7.25,0.1116516474732073,0.116856157789539,0
VA,2013,Both Sexes,All Ages,All Ages,All Races,10.2361,1.0506155957177683,13.9127,13.8005,854,8260405,12053.016998587236,47350.873348156645,318.81193657101556,Virginia,VA,10.4,5.7,455166.9,7.25,0.1140188415723035,0.1031696493649686,0
VA,2014,Both Sexes,All Ages,All Ages,All Races,11.7135,1.1042651273783055,14.7574,14.6831,980,8326289,13843.665774246669,59641.681052089036,325.7432095695333,Virginia,VA,10.2,5.2,464514.4,7.25,0.1105646461259202,0.1090813095378614,1
VA,2015,Both Sexes,All Ages,All Ages,All Races,12.3604,1.1258194607736771,16.304,16.2923,1039,8382993,15543.452607353245,53095.37331719756,326.81596853058323,Virginia,VA,10.9,4.5,484530.8,7.25,0.1028933874109522,0.1154432151515557,1
VA,2016,Both Sexes,All Ages,All Ages,All Races,16.7463,1.2491078189637916,19.6925,19.7851,1405,8411808,15635.573332332347,42962.79643193935,283.0791035728942,Virginia,VA,11.4,4.1,496570.2,7.25,0.0982572633448377,0.1183353693758437,1
WA,2000,Both Sexes,All Ages,All Ages,All Races,9.1853,1.007973825326932,6.1882,6.1749,556,5894121,4705.902372889868,7204.638656043879,73.56364078715046,Washington,WA,10.8,5.2,238137.1,6.5,0.0499213942886843,0.132245226809454,1
WA,2001,Both Sexes,All Ages,All Ages,All Races,8.1295,0.9604469929573932,6.8057,6.7922,499,5985722,5240.032363681441,10104.353827324423,72.43787800368945,Washington,WA,10.7,6.3,239763.4,6.72,0.0515541817678803,0.131883004255794,1
WA,2002,Both Sexes,All Ages,All Ages,All Races,10.4142,1.0574454780022686,8.1766,8.1957,643,6052349,5862.0350544887615,11104.015606172085,82.02596215122426,Washington,WA,11.0,7.4,248152.7,6.9,0.0578904157708023,0.1466951096177698,1
WA,2003,Both Sexes,All Ages,All Ages,All Races,11.068,1.0816353015029507,8.8881,8.8765,696,6104115,6486.245262417238,12111.322034398107,91.62777896550115,Washington,WA,12.6,7.4,257830.2,7.01,0.0661835499495012,0.1523444430519412,1
WA,2004,Both Sexes,All Ages,All Ages,All Races,12.7497,1.138293222546942,9.366,9.3831,811,6178645,7073.798866903666,13053.416606715547,100.69574316051495,Washington,WA,11.5,6.3,269983.0,7.16,0.0733974843998967,0.1465589947310454,1
WA,2005,Both Sexes,All Ages,All Ages,All Races,13.0332,1.1471567147830362,10.0884,10.0699,850,6257305,7642.299200694228,13963.831393866849,109.47524533325449,Washington,WA,10.2,5.6,295858.7,7.35,0.0812605426777182,0.149577973264848,1
WA,2006,Both Sexes,All Ages,All Ages,All Races,13.5749,1.1636055836988268,11.5373,11.4883,897,6370753,14896.954313070952,35286.7913895474,276.4044384044398,Washington,WA,8.0,5.0,317313.8,7.35,0.0840980650168041,0.1460336007376208,1
WA,2007,Both Sexes,All Ages,All Ages,All Races,14.3739,1.1867840518607733,11.9543,11.8775,962,6461587,15768.538280703859,39311.23426231509,294.69082485932637,Washington,WA,10.2,4.7,346491.1,7.93,0.0830032931538335,0.139399345702534,1
WA,2008,Both Sexes,All Ages,All Ages,All Races,14.7604,1.1975672357162432,11.9864,11.8947,1011,6562231,14702.566060717123,36190.256346659175,255.53471546318625,Washington,WA,10.4,5.4,355596.6,8.07,0.0885371148927857,0.1441872436371106,1
WA,2009,Both Sexes,All Ages,All Ages,All Races,14.3041,1.1848077947940894,12.0624,11.9388,987,6667426,16555.336309083836,42677.97083217489,295.2654449463256,Washington,WA,11.7,9.2,353705.5,8.55,0.1141699960374513,0.1483972975478093,1
WA,2010,Both Sexes,All Ages,All Ages,All Races,13.1038,1.149336140789264,12.4144,12.2966,916,6724540,16899.34670501337,42006.048931444115,322.33628545881203,Washington,WA,11.5,10.0,365799.7,8.55,0.1417808249651852,0.1650394567266266,1
WA,2011,Both Sexes,All Ages,All Ages,All Races,14.0988,1.17894243245294,13.2674,13.1852,997,6830038,16524.129395537668,39273.68984439358,295.1312294956338,Washington,WA,12.5,9.3,379796.4,8.67,0.1544969426336022,0.1678884755238568,1
WA,2012,Both Sexes,All Ages,All Ages,All Races,13.6883,1.16697153416041,13.2208,13.1422,985,6897012,17389.94273793054,38812.32443884186,280.1310413891262,Washington,WA,11.6,8.1,400623.3,9.04,0.160661207532255,0.167277990122745,1
WA,2013,Both Sexes,All Ages,All Ages,All Races,13.4249,1.159112811110353,13.9127,13.8005,969,6971406,16707.02245277161,42048.28982223782,269.41135108081494,Washington,WA,12.0,7.0,419671.3,9.19,0.1598855995094762,0.1679183685777611,1
WA,2014,Both Sexes,All Ages,All Ages,All Races,13.2764,1.1546187076332377,14.7574,14.6831,979,7061530,19282.88640498453,41951.099124957305,261.2968593622771,Washington,WA,12.0,6.1,442930.0,9.32,0.1552947663634862,0.2251385787115032,1
WA,2015,Both Sexes,All Ages,All Ages,All Races,14.7417,1.1970516315015716,16.304,16.2923,1094,7170351,19409.382188532083,42583.69633323451,253.6581196441011,Washington,WA,11.4,5.6,471702.8,9.47,0.1494952461710548,0.2440393223740332,1
WA,2016,Both Sexes,All Ages,All Ages,All Races,14.5105,1.1906257980547983,19.6925,19.7851,1102,7288000,16642.875436323902,37845.50482039544,217.46314113341106,Washington,WA,11.0,5.3,493634.5,9.47,0.1386489034405603,0.247866314103623,1
WV,2000,Both Sexes,All Ages,All Ages,All Races,6.228,0.8590181438888942,6.1882,6.1749,113,1808344,8435.401671363414,10897.042819286595,83.09646837106214,West Virginia,WV,14.7,5.5,42577.4,5.15,0.1255641190666848,0.1431311534287648,0
WV,2001,Both Sexes,All Ages,All Ages,All Races,11.4696,1.095852522397629,6.8057,6.7922,206,1801481,9037.755602196194,10991.008509110003,83.4130362740434,West Virginia,WV,16.4,5.0,43982.8,5.15,0.1228772326768919,0.1445471809028238,1
WV,2002,Both Sexes,All Ages,All Ages,All Races,12.9455,1.1444340900146266,8.1766,8.1957,229,1805414,11387.989541456973,11943.50506310464,111.0367206635154,West Virginia,WV,16.8,5.9,45433.6,5.15,0.1305717137454345,0.1534922184053075,1
WV,2003,Both Sexes,All Ages,All Ages,All Races,15.121,1.207391977978488,8.8881,8.8765,262,1812295,13705.675124634787,12870.889948932154,138.3149542431006,West Virginia,WV,17.4,6.0,46747.5,5.15,0.1362305805622153,0.1623747789405146,1
WV,2004,Both Sexes,All Ages,All Ages,All Races,18.8017,1.2967024765709416,9.366,9.3831,333,1816438,16029.953816205123,13812.047397158614,165.63612410663066,West Virginia,WV,14.2,5.3,49280.5,5.15,0.140899937129701,0.1647069704553637,1
WV,2005,Both Sexes,All Ages,All Ages,All Races,10.5007,1.060724274865381,10.0884,10.0699,184,1820492,18344.55081373607,14749.642404361019,192.84237447898698,West Virginia,WV,15.4,5.1,53292.7,5.15,0.1441599303924433,0.1678628634457059,1
WV,2006,Both Sexes,All Ages,All Ages,All Races,20.3521,1.3294405947503436,11.5373,11.4883,362,1827912,29186.24542316375,52236.906161161256,2479.096570048613,West Virginia,WV,15.3,4.9,56578.0,5.85,0.1464129564224098,0.1736287086030399,1
WV,2007,Both Sexes,All Ages,All Ages,All Races,22.4483,1.3701113618748992,11.9543,11.8775,397,1834052,33417.982684790615,61923.07701489598,2378.032594240621,West Virginia,WV,14.8,4.6,58628.8,5.85,0.1468567957724208,0.1714346158124197,1
WV,2008,Both Sexes,All Ages,All Ages,All Races,25.742,1.42719388446982,11.9864,11.8947,459,1840310,37389.00674201624,92458.31133187086,2924.61052904277,West Virginia,WV,14.5,4.3,61994.1,6.55,0.150409441887508,0.1766207867152816,1
WV,2009,Both Sexes,All Ages,All Ages,All Races,12.4329,1.1281697816960663,12.0624,11.9388,226,1847775,36493.33492006706,83183.64515852249,1854.8209635886406,West Virginia,WV,15.8,7.7,63032.5,7.25,0.165582930822205,0.1830184952172207,1
WV,2010,Both Sexes,All Ages,All Ages,All Races,28.8855,1.4754605262036455,12.4144,12.2966,512,1852994,38652.1255142307,119057.54842836161,1439.182602143504,West Virginia,WV,16.9,8.7,65304.7,7.25,0.1839870696280253,0.1887129976232837,1
WV,2011,Both Sexes,All Ages,All Ages,All Races,36.2896,1.5715877247738983,13.2674,13.1852,635,1855364,40505.17688167696,118309.10497245814,1275.367799823431,West Virginia,WV,17.5,8.1,68446.8,7.25,0.1863679435608772,0.1910272094881164,1
WV,2012,Both Sexes,All Ages,All Ages,All Races,32.0021,1.518541575920144,13.2208,13.1422,558,1855413,39083.50893349292,127181.01972812535,991.2738461989863,West Virginia,WV,16.7,7.5,69335.6,7.25,0.186783203150244,0.1906873494780469,1
WV,2013,Both Sexes,All Ages,All Ages,All Races,32.1989,1.5211236941906516,13.9127,13.8005,570,1854304,34576.383297680266,129306.36265648452,1017.7320704488585,West Virginia,WV,17.3,6.8,70998.6,7.25,0.1891648785758131,0.1905390433428951,1
WV,2014,Both Sexes,All Ages,All Ages,All Races,35.5052,1.5623547321401388,14.7574,14.6831,627,1850326,41816.58351247207,125127.5649188032,823.9287827258548,West Virginia,WV,20.6,6.6,71769.1,7.25,0.1960006250375103,0.26920408826438,1
WV,2015,Both Sexes,All Ages,All Ages,All Races,41.4936,1.6283235254859811,16.304,16.2923,725,1844128,63268.949506540215,120214.70357092914,795.4653027094106,West Virginia,WV,14.5,6.7,70815.9,8.0,0.1997276132569691,0.2926587226188214,1
WV,2016,Both Sexes,All Ages,All Ages,All Races,52.0211,1.7244487335625691,19.6925,19.7851,884,1831102,57444.260334195904,108391.66530017204,801.6431042863805,West Virginia,WV,18.0,6.1,70006.2,8.75,0.1952629759429564,0.3089267584295773,1
WI,2000,Both Sexes,All Ages,All Ages,All Races,4.5999,0.7481802716783508,6.1882,6.1749,248,5363675,2969.4213389140837,5245.556451500137,68.57872633968314,Wisconsin,WI,9.3,3.5,180616.3,5.15,0.0359175727423842,0.0920083907719372,0
WI,2001,Both Sexes,All Ages,All Ages,All Races,4.9719,0.7761125268139049,6.8057,6.7922,269,5406835,3475.814408984184,6826.67697460714,68.03129742261416,Wisconsin,WI,7.9,4.5,187974.0,5.15,0.0399098548411408,0.0982900347430613,0
WI,2002,Both Sexes,All Ages,All Ages,All Races,6.1875,0.8565778576976869,8.1766,8.1957,340,5445162,3956.1026834463332,7843.8707149576085,84.36626862524935,Wisconsin,WI,8.6,5.4,194844.9,5.15,0.04817303874522,0.1105170057383049,0
WI,2003,Both Sexes,All Ages,All Ages,All Races,6.99,0.9025467793139914,8.8881,8.8765,383,5479203,4433.142009887205,8853.765319518187,100.55148531638635,Wisconsin,WI,9.8,5.7,203048.5,5.15,0.0541536789200911,0.1347989844508407,1
WI,2004,Both Sexes,All Ages,All Ages,All Races,7.8581,0.9473405787713918,9.366,9.3831,437,5514026,4903.594941336874,9849.791830869133,116.52030657816992,Wisconsin,WI,12.3,5.0,215016.8,5.15,0.0587677678705178,0.1443600374753401,1
WI,2005,Both Sexes,All Ages,All Ages,All Races,9.3367,1.0143819120135735,10.0884,10.0699,518,5546166,5370.739894911188,10838.557482772785,132.3526919316876,Wisconsin,WI,10.2,4.7,225590.7,5.7,0.0623400020843227,0.1482501605613679,1
WI,2006,Both Sexes,All Ages,All Ages,All Races,10.6366,1.0658261060067138,11.5373,11.4883,593,5577655,18516.411418131418,19782.118390495325,1663.6113406881748,Wisconsin,WI,10.1,4.7,235848.0,5.7,0.0659628463933319,0.1519337427646564,1
WI,2007,Both Sexes,All Ages,All Ages,All Races,11.0976,1.082699220718144,11.9543,11.8775,622,5610775,17801.02983668338,21657.136448481808,399.7876547399245,Wisconsin,WI,11.0,4.9,243841.3,6.5,0.0682205221203844,0.149240702042053,1
WI,2008,Both Sexes,All Ages,All Ages,All Races,10.6039,1.0646039774871137,11.9864,11.8947,606,5640996,24509.323991865072,23412.58515249993,758.568506615126,Wisconsin,WI,9.8,4.9,244634.3,6.5,0.0749479347264206,0.1550859103605108,1
WI,2009,Both Sexes,All Ages,All Ages,All Races,10.9348,1.0768151456197608,12.0624,11.9388,631,5669264,26739.980863808898,32406.864956938804,2599.7353178787234,Wisconsin,WI,10.8,8.6,245518.6,6.5,0.0966400576865004,0.1722322333198806,1
WI,2010,Both Sexes,All Ages,All Ages,All Races,10.9422,1.0770843401809689,12.4144,12.2966,630,5686986,46344.85686241722,38052.06769491759,2889.345489488369,Wisconsin,WI,9.9,8.7,254615.2,7.25,0.1256859928213374,0.1923871030098541,1
WI,2011,Both Sexes,All Ages,All Ages,All Races,12.0766,1.116494839310516,13.2674,13.1852,698,5711767,34485.22531155472,40011.281521893696,1682.5677809232063,Wisconsin,WI,13.1,7.8,264166.4,7.25,0.1404088627953575,0.1960372552621357,0
WI,2012,Both Sexes,All Ages,All Ages,All Races,12.2266,1.1214482197726785,13.2208,13.1422,692,5726398,50181.89245713447,42899.895028259096,1258.9644858052832,Wisconsin,WI,11.4,7.0,274540.5,7.25,0.1460346459240973,0.1949183211071406,0
WI,2013,Both Sexes,All Ages,All Ages,All Races,15.0285,1.2048928815429196,13.9127,13.8005,856,5742713,31245.42611442648,35637.11848091083,4443.718002081943,Wisconsin,WI,11.0,6.7,281832.6,7.25,0.1493404632654633,0.1667319184333161,0
WI,2014,Both Sexes,All Ages,All Ages,All Races,15.0648,1.2058753231376422,14.7574,14.6831,853,5757564,37122.64191702373,34789.942952413396,30921.836606335008,Wisconsin,WI,10.9,5.4,293836.7,7.25,0.1463147599984351,0.2086665710398546,0
WI,2015,Both Sexes,All Ages,All Ages,All Races,15.4719,1.216743697040037,16.304,16.2923,878,5771337,37132.24942382086,48453.333022070365,3319.701467342801,Wisconsin,WI,11.4,4.5,306498.9,7.25,0.1398279476439608,0.2093222633806288,0
WI,2016,Both Sexes,All Ages,All Ages,All Races,19.2873,1.3072242514134862,19.6925,19.7851,1074,5778708,28086.966487674337,36899.36361162912,5300.148417234804,Wisconsin,WI,10.7,4.0,313440.2,7.25,0.1261257437686959,0.2069242986036862,0
WY,2000,Both Sexes,All Ages,All Ages,All Races,4.6054,0.7486066091869035,6.1882,6.1749,22,493782,3878.527366327651,3827.7235703205056,57.21958273084074,Wyoming,WY,10.8,3.9,17191.8,1.6,0.0454116933036617,0.0746449524580214,0
WY,2001,Both Sexes,All Ages,All Ages,All Races,4.5032,0.7406152964415449,6.8057,6.7922,22,494657,4754.601673482837,5598.451047897836,57.11836686835525,Wyoming,WY,8.7,3.8,18691.2,5.15,0.0455649065918404,0.0829382784434466,0
WY,2002,Both Sexes,All Ages,All Ages,All Races,6.9214,0.8988019440317332,8.1766,8.1957,34,500017,5471.185979676691,6766.844927272472,71.84105740404826,Wyoming,WY,9.0,4.0,19149.7,5.15,0.0470584000143995,0.1010725635328398,0
WY,2003,Both Sexes,All Ages,All Ages,All Races,5.9028,0.839025290430942,8.8881,8.8765,30,503453,6196.159323710455,7940.685625073244,86.58107112282576,Wyoming,WY,9.8,4.3,21057.8,5.15,0.0502648708022397,0.1139550265863943,1
WY,2004,Both Sexes,All Ages,All Ages,All Races,9.0935,1.0040417873583114,9.366,9.3831,46,509106,6881.20744992202,9058.990662062519,100.68089945905174,Wyoming,WY,9.9,3.8,23220.1,5.15,0.0503785066371246,0.113720914701457,1
WY,2005,Both Sexes,All Ages,All Ages,All Races,4.9027,0.7710507111128744,10.0884,10.0699,26,514157,7560.050723806153,10164.620923181052,114.60507199162902,Wyoming,WY,10.6,3.6,27219.2,5.15,0.0495587923533084,0.1184832648393389,1
WY,2006,Both Sexes,All Ages,All Ages,All Races,10.5619,1.0630292088000373,11.5373,11.4883,55,522667,9267.167219638315,2587756.8166886256,37782948.56308011,Wyoming,WY,10.0,3.2,32455.9,5.15,0.0463698683865635,0.1172429099216135,1
