state_name,state,state_fips,year,Population,Employment,Unemployment ,Unemployment rate,Marginally Food Insecure,Food Insecure,Very Low Food Secure,Gross State Product,Number of low income uninsured children,Percent Low Income Unisured Children,Personal income,Workers' compensation,AFDC/TANF Recipients,AFDC/TANF Caseloads,Food Stamp/SNAP Recipients,Food Stamp/SNAP Caseloads,AFDC/TANF Benefit for 2-Person family,AFDC/TANF Benefit for 3-person family,AFDC/TANF benefit for 4-person family,FS/SNAP Benefit for 1-person family,FS/SNAP Benefit for 2-person family,FS/SNAP Benefit for 3-person family,FS/SNAP Benefit for 4-person family,AFDC/TANF_FS 2-Person Benefit,AFDC/TANF_FS 3-Person Benefit,AFDC/TANF_FS 4-Person Benefit,Child-only AFDC/TANF cases,SSI-Federal,SSI-State,Total SSI,SSI_FS Benefit,Number of Poor (thousands),Poverty Rate,Governor is Democrat (1=Yes),Number in Lower House Democrat,Number in Lower House Republican,Fraction of State House that is Democrat,Number in Upper House Democrat,Number in Upper House Republican,Fraction of State Senate that is Democrat,EITC Phase-In Rate No Dependents,EITC Phase-In Rate 1 Dependent,EITC Phase-In Rate 2 Dependents,EITC Phase-In Rate 3 Dependents,EITC Maximum Credit No Dependents,EITC Maximum Credit 1 Dependent,EITC Maximum Credit 2 Dependents,EITC Maximum Credit 3 Dependents,EITC Phase-Out Rate No Dependents,EITC Phase-Out Rate 1 Dependent,EITC Phase-Out Rate 2 Dependents,EITC Phase-Out Rate 3 Dependents,State EITC Rate,Wisconsin EITC Rate 2 Dependents,Wisconsin EITC Rate 3 Dependents,Refundable State EITC (1=Yes),Federal Minimum Wage,State Minimum Wage,SSI recipients,SSI recipients--Aged,SSI recipients--Blind,SSI recipients--Disabled,Medicaid beneficiaries,WIC participation,NSLP Free Participation,NSLP Reduced Participation,NSLP Total Participation,SBP Free Participation,SBP Reduced Participation,SBP Total Participation,Fraction of the Year ACA Expansion
GA,11,13,2013,9972479,4366374,389783,8.2,31.29816,18.04106,4.624687,459578.7,179.0,6.9,374489200.0,165192,35038.0,17836.0,1948188.5833,907896.3333,235.0,280.0,330.0,200,367,526,668,602.0,806.0,998.0,13554.25,710,,,,1592,16.3,0,60.0,119.0,0.33519553072625696,18.0,38.0,0.32142857142857145,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,5.15,253268.0,24394.0,1934.0,226940.0,1590800,289524.4167,816682.4603,96036.5387,1245367.6136,474414.5994,44122.1117,608138.0798,0.0
HI,12,15,2013,1408243,619691,31866,4.9,21.93546,13.09514,3.050862,75807.8,6.0,2.0,63316600.0,30026,27081.0,9314.0,189349.75,96021.5,485.0,610.0,735.0,319,585,839,1065,1070.0,1449.0,1800.0,1660.9166666666667,710,,,,152,11.1,1,44.0,7.0,0.8627450980392157,24.0,1.0,0.96,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,25314.0,5846.0,176.0,19292.0,280085,36370.0833,58201.1795,13359.4323,113609.1334,26481.9428,4000.2698,38465.54,0.0
ID,13,16,2013,1611206,723636,47197,6.1,28.89348,15.57945,5.569412,61155.2,23.0,5.2,58338300.0,154821,2810.0,1836.0,227006.25,97927.0833,309.0,309.0,309.0,200,367,526,668,676.0,835.0,977.0,1663.5833333333333,710,,,,205,12.9,0,13.0,57.0,0.18571428571428572,7.0,28.0,0.2,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,30348.0,1811.0,211.0,28326.0,241656,43291.6667,86416.2367,19285.4592,160197.6507,49226.6995,8960.7098,75379.4798,0.0
IL,14,17,2013,12895129,5956749,592724,9.0,20.22414,12.69269,3.705471,734808.5,79.0,2.5,607671400.0,148443,46185.0,20916.0,2040053.25,1017189.5833,318.0,432.0,474.0,200,367,526,668,685.0,958.0,1142.0,13835.666666666666,710,,,,1695,13.3,1,71.0,47.0,0.6016949152542372,40.0,19.0,0.6779661016949152,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.05,,,1.0,7.25,8.25,278588.0,30213.0,2411.0,245964.0,2610700,280463.25,760100.2554,65766.0173,1124196.4521,356171.2559,19223.7982,416090.7348,0.0
IN,15,18,2013,6568713,2944275,244131,7.7,23.76791,15.60724,5.006613,308725.4,91.0,5.5,260424400.0,55987,25286.0,12399.0,926010.9167,415518.1667,229.0,288.0,346.0,200,367,526,668,596.0,814.0,1014.0,8574.833333333334,710,,,,743,11.6,0,31.0,69.0,0.31,13.0,37.0,0.26,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.06,,,1.0,7.25,7.25,127225.0,5457.0,863.0,120905.0,1090911,159524.5833,386021.3081,70623.8825,781172.4799,194495.2708,21995.2382,259035.9583,0.0
IA,16,19,2013,3092997,1594891,79299,4.7,21.9242,12.26123,3.20822,161583.0,17.0,2.3,134463500.0,18912,37855.0,15059.0,420344.4167,198500.25,361.0,426.0,495.0,200,367,526,668,728.0,952.0,1163.0,5510.666666666667,710,,,,330,10.8,0,47.0,53.0,0.47,26.0,24.0,0.52,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.07,,,1.0,7.25,7.25,50874.0,3148.0,700.0,47026.0,535942,65875.9167,149005.3279,28813.6939,384219.1058,64691.0253,7502.2692,94783.1715,0.0
KS,17,20,2013,2893212,1407217,78700,5.3,29.58604,19.08708,5.862059,143065.8,30.0,4.0,132978600.0,22134,20467.0,8461.0,316982.5833,149233.0,352.0,429.0,497.0,200,367,526,668,719.0,955.0,1165.0,3397.3333333333335,710,,,,373,13.2,0,33.0,92.0,0.264,8.0,32.0,0.2,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.18,,,1.0,7.25,7.25,49155.0,2955.0,345.0,45855.0,359100,70614.75,166472.1324,36056.3257,348151.744,83017.9943,11633.5233,111453.1943,0.0
KY,18,21,2013,4404659,1890879,164563,8.0,31.49158,20.01716,5.862719,182470.7,39.0,3.7,158218400.0,238463,61812.0,30530.0,872438.5833,420210.8333,225.0,262.0,328.0,200,367,526,668,592.0,788.0,996.0,18582.0,710,,,,871,20.0,1,55.0,45.0,0.55,14.0,23.0,0.3783783783783784,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,190976.0,9765.0,1187.0,180024.0,802100,129923.3333,333341.3606,34399.7074,532791.3221,216233.2109,15345.5692,276997.0035,0.0
LA,19,22,2013,4624527,1960539,140877,6.7,29.29081,18.26622,5.62563,228688.3,42.0,3.6,189197100.0,180321,16980.0,7531.0,940099.6667,425647.9167,188.0,240.0,284.0,200,367,526,668,555.0,766.0,952.0,5238.25,710,,,,863,19.2,0,45.0,58.0,0.4368932038834951,15.0,24.0,0.38461538461538464,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.035,,,1.0,7.25,7.25,181647.0,12741.0,1359.0,167547.0,1246714,139856.0,370329.7516,39774.6037,565262.8551,215726.9412,16097.4665,265628.6707,0.0
ME,20,23,2013,1328009,658522,46895,6.6,26.05182,14.75908,6.229466,53670.7,7.0,2.7,53346300.0,25862,15070.0,6900.0,249118.5,130374.25,363.0,485.0,611.0,200,367,526,668,730.0,1011.0,1279.0,2672.1666666666665,710,,,,161,12.3,0,58.0,89.0,0.3945578231292517,19.0,15.0,0.5588235294117647,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.05,,,0.0,7.25,7.5,37484.0,1818.0,234.0,35432.0,275700,24380.0833,54330.6539,8394.4041,100839.2665,30366.3403,4169.1532,44986.3358,0.0
MD,21,24,2013,5923188,2923498,205854,6.6,22.91599,14.24835,3.999904,340706.2,30.0,2.2,314267300.0,350667,53015.0,21958.0,771020.75,392183.5833,455.0,576.0,697.0,200,367,526,668,822.0,1102.0,1345.0,7665.333333333333,710,,,,611,10.3,1,98.0,43.0,0.6950354609929078,35.0,12.0,0.7446808510638298,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.25,,,1.0,7.25,7.25,117352.0,14973.0,646.0,101733.0,936000,144627.5,253902.8172,36413.0028,422721.0835,147963.995,17692.7024,211657.797,0.0
MA,22,25,2013,6713315,3276792,236035,6.7,17.22145,9.347582,4.1635,455653.3,10.0,0.7,385192000.0,127756,91844.0,47951.0,887618.6667,498580.0833,531.0,633.0,731.0,200,367,526,668,898.0,1155.0,1368.0,20163.75,710,,,,784,11.9,1,129.0,29.0,0.8164556962025317,36.0,4.0,0.9,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.15,,,1.0,7.25,8.0,187999.0,22019.0,2390.0,163590.0,1365814,119952.4167,261001.3238,33458.9859,514425.866,117094.4176,10444.8657,151463.6222,0.0
MI,23,26,2013,9913065,4308030,415915,8.8,25.04779,14.72339,5.996882,433755.8,63.0,2.7,390199700.0,77994,84901.0,36553.0,1775645.6667,909764.0,403.0,492.0,597.0,200,367,526,668,770.0,1018.0,1265.0,14626.666666666666,710,,,,1428,14.5,0,51.0,59.0,0.4636363636363636,11.0,26.0,0.2972972972972973,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.06,,,1.0,7.25,7.4,277316.0,17776.0,1606.0,257934.0,1898287,254125.5833,555840.9295,58823.7034,874097.5668,308178.0532,19512.8037,381515.522,0.0
MN,24,27,2013,5413479,2811762,146834,5.0,17.15103,10.64746,3.40431,308784.5,43.0,3.2,259538900.0,108385,46495.0,21435.0,552928.3333,274236.25,437.0,532.0,621.0,200,367,526,668,804.0,1058.0,1289.0,10728.916666666666,710,,,,649,12.0,1,73.0,61.0,0.5447761194029851,39.0,28.0,0.582089552238806,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.33,,,1.0,7.25,6.15,93729.0,10434.0,720.0,82575.0,906167,124744.5,228886.3047,52917.7742,608866.7146,115594.7136,19369.3696,181890.8067,0.0
MS,25,28,2013,2988711,1163752,108725,8.5,34.09844,25.22412,9.121672,101474.2,44.0,5.8,101176800.0,43769,21172.0,10063.0,668624.3333,305004.9167,146.0,170.0,194.0,200,367,526,668,513.0,696.0,862.0,4461.166666666667,710,,,,657,22.5,0,56.0,65.0,0.4628099173553719,20.0,31.0,0.39215686274509803,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,126312.0,9283.0,894.0,116135.0,648113,91651.5,288107.6716,32285.0312,391574.134,176607.2057,13549.8451,207305.0461,0.0
MO,26,29,2013,6040715,2817435,202767,6.7,25.71886,16.53001,6.198468,277394.2,66.0,4.6,243582200.0,77063,76997.0,32108.0,929942.8333,437443.1667,234.0,292.0,342.0,200,367,526,668,601.0,818.0,1010.0,7813.833333333333,710,,,,824,13.7,1,52.0,109.0,0.32298136645962733,10.0,24.0,0.29411764705882354,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.35,142259.0,7373.0,873.0,134013.0,961400,140820.75,330811.1267,52439.3943,610364.4972,191434.9654,21857.9267,263359.1034,0.0
MT,27,30,2013,1013569,483071,27710,5.4,22.6256,11.74446,4.287841,43136.8,12.0,5.3,40720800.0,134916,7488.0,3249.0,128530.9167,59397.8333,405.0,510.0,615.0,200,367,526,668,772.0,1036.0,1283.0,1246.0,710,,,,145,14.5,1,39.0,61.0,0.39,21.0,29.0,0.42,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.8,18647.0,1255.0,127.0,17265.0,120800,19848.4167,39694.9975,9146.0432,84069.2796,19108.1563,2995.3912,28155.3398,0.0
NE,28,31,2013,1865279,979937,38357,3.8,26.08019,16.42139,4.953629,106516.8,18.0,3.8,86913900.0,11857,12750.0,5598.0,179710.6667,79378.6667,293.0,364.0,435.0,200,367,526,668,660.0,890.0,1103.0,3610.75,710,,,,202,11.0,0,,,,,,,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.1,,,1.0,7.25,7.25,27496.0,2106.0,227.0,25163.0,212300,40151.25,98737.1621,24822.2057,243119.861,41015.4102,7215.3221,66556.2747,0.0
NV,29,32,2013,2775970,1248122,133035,9.6,26.74611,17.59667,6.441662,130686.6,71.0,10.4,109055100.0,39893,26923.0,10501.0,360953.1667,174638.4167,318.0,383.0,448.0,200,367,526,668,685.0,909.0,1116.0,4671.416666666667,710,,,,480,17.4,0,27.0,15.0,0.6428571428571429,11.0,10.0,0.5238095238095238,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,8.25,48465.0,11569.0,677.0,36219.0,313500,75011.25,151785.4444,23847.8151,215820.8079,74667.823,8770.7529,92738.4634,0.0
NH,30,33,2013,1326622,703534,37751,5.1,17.85051,10.8851,4.215837,69495.5,5.0,1.9,67320400.0,21166,7522.0,3527.0,117314.8333,56201.0833,606.0,675.0,738.0,200,367,526,668,973.0,1184.0,1373.0,1349.4166666666667,710,,,,119,9.0,1,217.0,178.0,0.549367088607595,11.0,13.0,0.4583333333333333,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,19609.0,920.0,142.0,18547.0,138800,15679.0833,35328.2003,6710.865,97395.7809,14249.9973,1537.0369,22496.9435,0.0
NJ,31,34,2013,8856972,4173828,374732,8.2,17.65338,10.18211,3.96643,537346.4,70.0,3.3,496464800.0,401664,75727.0,31914.0,876266.0,432269.5,322.0,424.0,488.0,200,367,526,668,689.0,950.0,1156.0,8866.25,710,,,,984,11.1,0,48.0,31.0,0.6075949367088608,24.0,16.0,0.6,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.2,,,1.0,7.25,7.25,180543.0,35268.0,770.0,144505.0,1235086,167872.5,390118.5111,58313.4307,694018.4586,187929.9183,18475.9182,242562.7472,0.0
NM,32,35,2013,2092273,859804,64095,6.9,22.65485,11.81065,3.960598,88533.0,30.0,5.7,73437900.0,60412,37434.0,14952.0,440361.6667,197359.0,304.0,380.0,459.0,200,367,526,668,671.0,906.0,1127.0,6070.083333333333,710,,,,454,21.7,0,38.0,32.0,0.5428571428571428,25.0,17.0,0.5952380952380952,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.1,,,1.0,7.25,7.5,64346.0,8564.0,460.0,55322.0,507600,61404.8333,151484.7362,21980.0093,220186.9831,108019.6093,13862.5915,148155.2199,0.0
NY,33,36,2013,19624447,8913788,745382,7.7,24.8933,16.19103,5.707186,1361962.9,103.0,2.3,1069556200.0,1695215,276195.0,120749.0,3170465.0,1710501.25,574.0,789.0,951.0,200,367,526,668,941.0,1264.0,1522.0,56088.916666666664,710,,,,2825,14.5,1,106.0,42.0,0.7162162162162162,33.0,30.0,0.5238095238095238,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.3,,,1.0,7.25,7.25,700175.0,129542.0,3013.0,567620.0,5291654,513298.6667,1142702.187,120103.6775,1723748.0523,518723.7577,38563.69,641178.2333,0.0
NC,34,37,2013,9843336,4318114,374826,8.0,27.31228,17.25775,7.000312,455266.8,105.0,4.4,376023900.0,117872,38955.0,20149.0,1703700.4167,786063.9167,236.0,272.0,297.0,200,367,526,668,603.0,798.0,965.0,14239.416666666666,710,,,,1793,18.6,0,43.0,77.0,0.35833333333333334,17.0,33.0,0.34,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.045,,,1.0,7.25,7.25,234257.0,19036.0,1768.0,213453.0,1501300,264754.8333,598073.0376,73547.9052,906349.5146,330347.4933,33266.4803,419857.6052,0.0
ND,35,38,2013,722036,394392,11801,2.9,11.7052,7.986544,2.035566,53733.4,6.0,3.6,38860600.0,260943,3636.0,1446.0,56522.8333,26269.9167,378.0,477.0,573.0,200,367,526,668,745.0,1003.0,1241.0,664.4166666666666,710,,,,71,9.9,0,23.0,71.0,0.24468085106382978,14.0,33.0,0.2978723404255319,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,8382.0,704.0,55.0,7623.0,65200,13273.4167,25029.7455,6147.6172,87065.2044,12414.5604,1920.6449,23805.1061,0.0
OH,36,39,2013,11576684,5290609,426121,7.5,25.35299,15.85187,5.888555,560936.8,94.0,3.4,475776200.0,1246530,137108.0,68564.0,1824674.8333,889427.1667,374.0,458.0,564.0,200,367,526,668,741.0,984.0,1232.0,46065.0,710,,,,1571,13.7,0,39.0,60.0,0.3939393939393939,10.0,23.0,0.30303030303030304,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.85,311021.0,14924.0,1810.0,294287.0,2378599,263683.4167,607242.7673,76767.4961,1063868.5125,325786.766,24764.8075,422839.2665,0.0
OK,37,40,2013,3853214,1706861,95212,5.3,31.20902,19.34952,9.196583,181858.2,60.0,6.1,166063400.0,313246,17213.0,7752.0,621830.9167,287398.1667,225.0,292.0,361.0,200,367,526,668,592.0,818.0,1029.0,4925.583333333333,710,,,,518,14.0,0,29.0,72.0,0.2871287128712871,12.0,36.0,0.25,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.05,,,1.0,7.25,7.25,97647.0,6170.0,628.0,90849.0,814173,118552.3334,270714.0573,44104.4396,438111.9501,166775.2921,21467.1189,227624.116,0.0
OR,38,41,2013,3922468,1760302,150400,7.9,31.01348,20.61205,7.688773,179389.5,31.0,3.5,156977100.0,392101,60604.0,24971.0,817574.8333,451419.5833,432.0,506.0,621.0,200,367,526,668,799.0,1032.0,1289.0,5412.75,710,,,,593,15.1,1,34.0,26.0,0.5666666666666667,16.0,14.0,0.5333333333333333,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.06,,,1.0,7.25,8.95,83104.0,8983.0,629.0,73492.0,626055,107858.75,191172.7068,24945.75,293393.7432,101591.2806,12525.1943,139708.0187,0.0
PA,39,42,2013,12776309,5967811,474600,7.4,21.16839,12.57805,5.012832,663334.5,92.0,3.3,592972700.0,459021,178607.0,72628.0,1784790.25,869835.8333,316.0,403.0,497.0,200,367,526,668,683.0,929.0,1165.0,20188.166666666668,710,,,,1576,12.4,0,90.0,111.0,0.44776119402985076,23.0,27.0,0.46,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,378937.0,24527.0,1958.0,352452.0,2157982,253258.0833,535189.013,76458.9556,1065976.747,251500.4396,23554.099,345402.613,0.0
RI,40,44,2013,1055081,505370,51556,9.3,22.14301,12.43116,3.269887,52797.5,7.0,3.2,48772600.0,16350,14670.0,6102.0,179925.0,100542.6667,449.0,554.0,634.0,200,367,526,668,816.0,1080.0,1301.0,1889.25,710,,,,142,13.5,0,69.0,6.0,0.92,32.0,5.0,0.8648648648648649,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.15,,,1.0,7.25,7.75,33070.0,3199.0,171.0,29700.0,178600,23415.8333,49137.8828,5701.7891,77352.5111,25514.0135,1985.9148,32530.6245,0.0
SC,41,45,2013,4764080,2023642,167326,7.6,23.42021,11.81579,3.894692,182837.0,53.0,4.7,170227200.0,160657,28971.0,12675.0,875865.75,416723.75,177.0,223.0,269.0,200,367,526,668,544.0,749.0,937.0,5961.25,710,,,,745,15.9,0,46.0,77.0,0.37398373983739835,18.0,28.0,0.391304347826087,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,118174.0,8605.0,1193.0,108376.0,781100,124287.1667,324404.8303,34742.4449,478131.8471,214720.7591,17333.4241,273454.8724,0.0
SD,42,46,2013,842316,426284,16795,3.8,25.32021,13.51385,5.404485,44956.5,8.0,3.9,38108600.0,10323,6407.0,3164.0,104051.5833,45312.0,520.0,582.0,643.0,200,367,526,668,887.0,1108.0,1307.0,2296.1666666666665,710,,,,85,10.3,0,17.0,53.0,0.24285714285714285,7.0,28.0,0.2,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,14858.0,1447.0,112.0,13299.0,118157,20430.0,42559.2721,9367.8771,106251.9477,19787.962,2415.1994,28026.1297,0.0
TN,43,47,2013,6494340,2828479,238952,7.8,29.70652,21.84568,6.654654,293265.3,62.0,4.0,256016100.0,104637,123879.0,51535.0,1342089.4167,662204.3333,142.0,185.0,226.0,200,367,526,668,509.0,711.0,894.0,18937.333333333332,710,,,,1170,18.1,0,28.0,70.0,0.2857142857142857,7.0,26.0,0.21212121212121213,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,183764.0,12229.0,1415.0,170120.0,1329254,159426.0,429097.4873,51290.1939,656847.1773,269677.4995,25348.7595,350108.4742,0.0
TX,44,48,2013,26480266,12052646,804949,6.3,32.32812,20.91595,7.568832,1500554.3,604.0,8.3,1159721600.0,763049,91281.0,40641.0,4041891.0833,1674350.0833,235.0,271.0,326.0,200,367,526,668,602.0,797.0,994.0,28902.75,710,,,,4425,16.8,0,56.0,94.0,0.37333333333333335,12.0,19.0,0.3870967741935484,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,665658.0,105434.0,6735.0,553489.0,3644200,955072.25,2262750.5958,272084.5065,3313701.9058,1409267.6308,135998.9365,1818179.0723,0.0
UT,45,49,2013,2897640,1341192,64438,4.6,24.19767,13.95844,4.226785,134529.5,59.0,6.4,106427300.0,220992,10119.0,4176.0,251626.0,101027.25,399.0,498.0,583.0,200,367,526,668,766.0,1024.0,1251.0,2558.3333333333335,710,,,,239,8.3,0,14.0,61.0,0.18666666666666668,5.0,24.0,0.1724137931034483,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,31048.0,2656.0,214.0,28178.0,288468,66725.8333,138669.9871,37229.4013,331692.7964,52473.4353,7923.1554,74309.6009,0.0
VT,46,50,2013,626210,334964,15483,4.4,20.57579,12.36022,4.728616,28966.0,2.0,1.4,28768900.0,8422,7169.0,3260.0,100541.25,52337.3333,536.0,640.0,726.0,200,367,526,668,903.0,1159.0,1365.0,1455.5,710,,,,54,8.7,1,96.0,45.0,0.6808510638297872,21.0,7.0,0.75,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.32,,,1.0,7.25,8.6,15775.0,997.0,68.0,14710.0,170133,14836.25,24124.0723,3920.2809,51536.9771,15070.3154,2136.9336,22926.4054,0.0
VA,47,51,2013,8252427,3995182,242095,5.7,20.55286,11.92881,4.440458,455166.9,59.0,3.0,403198400.0,156581,64080.0,29351.0,940932.1667,456488.5833,254.0,320.0,382.0,200,367,526,668,621.0,846.0,1050.0,11654.0,710,,,,854,10.4,0,32.0,67.0,0.32323232323232326,20.0,20.0,0.5,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.2,,,0.0,7.25,7.25,153450.0,18381.0,1106.0,133963.0,851400,155935.3333,361146.9438,64784.9624,717613.6881,194659.9002,24664.328,272469.855,0.0
WA,48,53,2013,6963985,3219842,244027,7.0,23.61673,14.51117,3.909497,419671.3,53.0,3.2,336333500.0,2094757,109780.0,47226.0,1113440.9167,591112.5,385.0,478.0,562.0,200,367,526,668,752.0,1004.0,1230.0,16988.5,710,,,,819,12.0,1,55.0,43.0,0.5612244897959183,26.0,23.0,0.5306122448979592,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,9.19,150085.0,17010.0,893.0,132182.0,1169381,191753.25,311910.0199,51534.7921,519615.3662,140950.3989,19536.9474,183984.2982,0.0
WV,49,54,2013,1853914,744410,54120,6.8,27.42385,16.81162,5.69775,70998.6,12.0,3.0,64785000.0,127927,19686.0,8960.0,350695.4167,167013.9167,301.0,340.0,384.0,200,367,526,668,668.0,866.0,1052.0,4854.25,710,,,,315,17.3,1,53.0,47.0,0.53,25.0,9.0,0.7352941176470589,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,79048.0,2687.0,481.0,75880.0,353243,46401.75,115492.7151,9731.6869,194032.0029,79085.1487,5028.9424,117345.5592,0.0
WI,50,55,2013,5736754,2871997,207308,6.7,21.19721,13.05643,5.836514,281832.6,41.0,3.0,247744900.0,46044,61864.0,25945.0,856729.5,416826.4167,608.0,608.0,608.0,200,367,526,668,975.0,1134.0,1276.0,11748.333333333334,710,,,,618,11.0,0,39.0,59.0,0.3979591836734694,15.0,18.0,0.45454545454545453,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.04,0.11,0.34,1.0,7.25,7.25,116703.0,6918.0,882.0,108903.0,956500,113762.75,263166.6874,39049.6224,563653.0,122737.103,12541.7165,172767.23,0.0
WY,51,56,2013,582122,292131,14477,4.7,27.08008,16.39853,5.411169,38943.0,3.0,2.2,30789600.0,179025,725.0,351.0,38046.1667,16211.0,580.0,616.0,616.0,200,367,526,668,947.0,1142.0,1284.0,216.66666666666666,710,,,,68,11.8,0,8.0,52.0,0.13333333333333333,4.0,26.0,0.13333333333333333,0.0765,0.34,0.4,0.45,487,3250,5372,6044,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,5.15,6890.0,333.0,38.0,6519.0,66378,11980.1666,20153.723,6633.7372,53763.754,8964.4778,1917.9714,14914.4193,0.0
AL,1,1,2014,4841799,2014290,146552,6.8,31.73338,20.69137,8.680866,195037.7,32.0,2.8,180457700.0,93054,40902.916666666664,17077.583333333332,902073.0,419552.0,190.0,215.0,245.0,189,347,497,632,537.0,712.0,877.0,7029.583333333333,721,,,,848,17.8,0,37.0,64.0,0.37,11.0,23.0,0.3235294117647059,0.0765,0.34,0.4,0.45,496,3305,5460,6143,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.25,174539.0,9570.0,824.0,164145.0,1034955,131046.0,351725.0788,38073.0782,531105.1181,194242.478,14067.0423,236582.1647,0.0
AK,2,2,2014,736283,340302,25081,6.9,26.89804,16.37202,5.408153,55750.6,8.0,4.4,41110400.0,20251,9465.916666666666,3522.5,87486.0,36997.0,821.0,923.0,1025.0,226,415,594,755,1236.0,1517.0,1780.0,917.6666666666666,721,,,,82,11.9,0,14.0,26.0,0.35,7.0,13.0,0.35,0.0765,0.34,0.4,0.45,496,3305,5460,6143,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,7.25,7.75,12424.0,1783.0,74.0,10567.0,117568,19605.0,33586.9628,4623.7749,51028.0475,15973.6936,1781.6143,21058.4922,0.0
